time,HD__1_63_61,HD__1_48_76,HD__1_41_82,HD__1_86_51,HD__1_38_35,HD__1_118_33,HD__1_111_87,HD__1_40_14,HD__1_27_108,HD__1_7_52,HD__1_14_9,HD__2_63_61
1.000000000000,37.21788745,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21906212
1.948280537101,37.21720443,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21906009
3.275873289043,37.21516408,37.20658395,37.19057313,37.23611899,37.28797047,37.53503278,37.23253841,37.55068499,37.15886372,37.18738843,37.39873214,37.21905187
5.134503141762,37.21072607,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253840,37.55068499,37.15886373,37.18738843,37.39873214,37.21903031
7.736584935567,37.20247525,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253838,37.55068499,37.15886373,37.18738843,37.39873214,37.21898475
11.37949944690,37.18878026,37.20658395,37.19057313,37.23611897,37.28797047,37.53503278,37.23253835,37.55068499,37.15886374,37.18738844,37.39873214,37.21890048
16.47957976276,37.16816902,37.20658395,37.19057313,37.23611896,37.28797047,37.53503278,37.23253832,37.55068499,37.15886376,37.18738844,37.39873214,37.21875807
23.61969220496,37.13982554,37.20658395,37.19057313,37.23611895,37.28797047,37.53503278,37.23253827,37.55068499,37.15886377,37.18738845,37.39873214,37.21853232
33.61584962404,37.10394139,37.20658394,37.19057313,37.23611893,37.28797047,37.53503278,37.23253821,37.55068499,37.15886380,37.18738846,37.39873214,37.21819084
47.61047001076,37.06165926,37.20658393,37.19057313,37.23611891,37.28797047,37.53503278,37.23253811,37.55068499,37.15886383,37.18738847,37.39873214,37.21769247
67.20293855217,37.01461591,37.20658392,37.19057313,37.23611887,37.28797047,37.53503278,37.23253798,37.55068499,37.15886387,37.18738848,37.39873214,37.21697627
94.63239451014,36.96438146,37.20658391,37.19057313,37.23611883,37.28797047,37.53503278,37.23253780,37.55068499,37.15886393,37.18738850,37.39873214,37.21594566
133.0336328513,36.91213450,37.20658388,37.19057313,37.23611877,37.28797048,37.53503278,37.23253755,37.55068499,37.15886401,37.18738852,37.39873214,37.21450040
186.7953665289,36.85861626,37.20658384,37.19057313,37.23611871,37.28797048,37.53503278,37.23253721,37.55068499,37.15886411,37.18738854,37.39873213,37.21249019
262.0617936776,36.80425272,37.20658376,37.19057313,37.23611863,37.28797048,37.53503278,37.23253674,37.55068499,37.15886425,37.18738855,37.39873213,37.20971366
367.4347916857,36.74928489,37.20658328,37.19057313,37.23611854,37.28797049,37.53503277,37.23253608,37.55068498,37.15886442,37.18738855,37.39873212,37.20590770
