time,HD__1_63_61,HD__1_48_76,HD__1_41_82,HD__1_86_51,HD__1_38_35,HD__1_118_33,HD__1_111_87,HD__1_40_14,HD__1_27_108,HD__1_7_52,HD__1_14_9,HD__2_63_61
1.000000000000,37.21788745,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21906212
1.948280537101,37.21766922,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21906086
3.275873289043,37.21698375,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253841,37.55068499,37.15886372,37.18738842,37.39873214,37.21905592
5.134503141762,37.21539295,37.20658395,37.19057313,37.23611899,37.28797047,37.53503278,37.23253839,37.55068499,37.15886373,37.18738843,37.39873214,37.21904311
7.736584935567,37.21218451,37.20658395,37.19057313,37.23611899,37.28797047,37.53503278,37.23253837,37.55068499,37.15886373,37.18738843,37.39873214,37.21901612
11.37949944690,37.20630587,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253835,37.55068499,37.15886374,37.18738843,37.39873214,37.21896588
16.47957976276,37.19638265,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253831,37.55068499,37.15886376,37.18738843,37.39873214,37.21887930
23.61969220496,37.18090144,37.20658395,37.19057313,37.23611897,37.28797047,37.53503278,37.23253826,37.55068499,37.15886378,37.18738844,37.39873214,37.21873886
33.61584962404,37.15858294,37.20658395,37.19057313,37.23611896,37.28797047,37.53503278,37.23253819,37.55068499,37.15886380,37.18738844,37.39873214,37.21852105
47.61047001076,37.12882777,37.20658394,37.19057313,37.23611895,37.28797047,37.53503278,37.23253809,37.55068499,37.15886384,37.18738845,37.39873214,37.21819593
67.20293855217,37.09198063,37.20658394,37.19057313,37.23611893,37.28797048,37.53503278,37.23253795,37.55068499,37.15886388,37.18738846,37.39873214,37.21772715
94.63239451014,37.04920599,37.20658393,37.19057313,37.23611890,37.28797048,37.53503278,37.23253776,37.55068499,37.15886395,37.18738847,37.39873214,37.21702920
133.0336328513,37.00203764,37.20658392,37.19057313,37.23611886,37.28797048,37.53503278,37.23253749,37.55068499,37.15886403,37.18738849,37.39873214,37.21604441
186.7953665289,36.95188977,37.20658390,37.19057313,37.23611882,37.28797049,37.53503277,37.23253712,37.55068499,37.15886414,37.18738851,37.39873214,37.21466856
262.0617936776,36.89980741,37.20658387,37.19057313,37.23611876,37.28797050,37.53503277,37.23253661,37.55068499,37.15886428,37.18738853,37.39873214,37.21275561
367.4347916857,36.84645299,37.20658382,37.19057313,37.23611869,37.28797051,37.53503276,37.23253591,37.55068499,37.15886446,37.18738854,37.39873213,37.21014500
514.9569888971,36.79222138,37.20658368,37.19057313,37.23611861,37.28797052,37.53503275,37.23253494,37.55068499,37.15886469,37.18738855,37.39873213,37.20658335
721.4880649930,36.73734804,37.20658281,37.19057313,37.23611851,37.28797055,37.53503274,37.23253361,37.55068498,37.15886495,37.18738854,37.39873212,37.20179317
1010.631571527,36.68198211,37.20657602,37.19057312,37.23611838,37.28797058,37.53503273,37.23253180,37.55068498,37.15886521,37.18738850,37.39873211,37.19546680
1415.432480675,36.62622255,37.20653298,37.19057309,37.23611815,37.28797063,37.53503271,37.23252930,37.55068497,37.15886543,37.18738842,37.39873209,37.18721314
1982.153753483,36.57013403,37.20633029,37.19057297,37.23611753,37.28797069,37.53503269,37.23252607,37.55068496,37.15886550,37.18738825,37.39873205,37.17678600
2775.563535413,36.51377003,37.20561239,37.19057250,37.23611506,37.28797075,37.53503267,37.23252176,37.55068494,37.15886536,37.18738798,37.39873199,37.16370356
3886.337230115,36.45715450,37.20363082,37.19057047,37.23610227,37.28797073,37.53503266,37.23251632,37.55068491,37.15886486,37.18738755,37.39873191,37.14775202
5441.420402698,36.40032691,37.19920538,37.19056004,37.23603884,37.28797036,37.53503268,37.23250940,37.55068487,37.15886392,37.18738692,37.39873179,37.12861447
7618.536844314,36.34329120,37.19092646,37.19050640,37.23577934,37.28796884,37.53503275,37.23250082,37.55068481,37.15886245,37.18738601,37.39873163,37.10611300
10666.49986258,36.28607300,37.17752391,37.19027658,37.23493182,37.28796411,37.53503290,37.23249041,37.55068470,37.15886034,37.18738475,37.39873139,37.08010045
14933.64808815,36.22866265,37.15820044,37.18949870,37.23270197,37.28795086,37.53503316,37.23247813,37.55068452,37.15885741,37.18738305,37.39873105,37.05045551
20907.65560394,36.17092315,37.13275070,37.18740304,37.22784836,37.28791555,37.53503357,37.23246389,37.55068418,37.15885323,37.18738081,37.39873056,37.01703985
29271.26612605,36.11255866,37.10140097,37.18278252,37.21883047,37.28782246,37.53503416,37.23244790,37.55068347,37.15884647,37.18737793,37.39872983,36.97965454
40980.32085701,36.05284229,37.06453818,37.17416131,37.20406326,37.28757062,37.53503485,37.23242938,37.55068192,37.15883111,37.18737398,37.39872872,36.93792689
57372.99748035,35.99074335,37.02235484,37.16009037,37.18211334,37.28687030,37.53503533,37.23240306,37.55067850,37.15878284,37.18736700,37.39872694,36.89127607
80322.74475303,35.92489647,36.97458876,37.13940979,37.15174467,37.28497644,37.53503424,37.23228393,37.55067084,37.15842850,37.18734131,37.39872393,36.83917712
112452.3909348,35.85428399,36.92100449,37.11144456,37.11187369,37.28032208,37.53502768,37.23187560,37.55065344,37.15755257,37.18724236,37.39871827,36.78091714
157433.8955892,35.77810552,36.86150645,37.07622894,37.06153508,37.27033727,37.53500061,37.23070604,37.55061417,37.15565662,37.18692918,37.39870749,36.71619968
220408.0021055,35.69633959,36.79658670,37.03470809,37.00020991,37.25184259,37.53490946,37.22793497,37.55052489,37.15201535,37.18610193,37.39868575,36.64519251
308571.7512282,35.61001022,36.72758688,36.98851711,36.92820306,37.22203462,37.53462576,37.22250005,37.55032238,37.14577247,37.18425467,37.39864026,36.56921143
432001.0000000,35.52080149,36.65638128,36.93949188,36.84717271,37.17947297,37.53379036,37.21344866,37.54986553,37.13620005,37.18073741,37.39854156,36.48921221
