time,HD__1_63_61,HD__1_48_76,HD__1_41_82,HD__1_86_51,HD__1_38_35,HD__1_118_33,HD__1_111_87,HD__1_40_14,HD__1_27_108,HD__1_7_52,HD__1_14_9,HD__2_63_61
1.000000000000,37.21788745,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21906212
1.948280537101,37.21771191,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253841,37.55068499,37.15886372,37.18738842,37.39873214,37.21905891
3.275873289043,37.21715675,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253840,37.55068499,37.15886373,37.18738842,37.39873214,37.21904866
5.134503141762,37.21585666,37.20658395,37.19057313,37.23611899,37.28797047,37.53503278,37.23253838,37.55068499,37.15886373,37.18738843,37.39873214,37.21902638
7.736584935567,37.21320365,37.20658395,37.19057313,37.23611899,37.28797047,37.53503278,37.23253835,37.55068499,37.15886374,37.18738843,37.39873214,37.21898540
11.37949944690,37.20827025,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253831,37.55068499,37.15886376,37.18738843,37.39873214,37.21891667
16.47957976276,37.19979102,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253825,37.55068499,37.15886378,37.18738843,37.39873214,37.21880265
23.61969220496,37.18628107,37.20658395,37.19057313,37.23611897,37.28797047,37.53503278,37.23253818,37.55068499,37.15886381,37.18738844,37.39873214,37.21862653
33.61584962404,37.16634528,37.20658395,37.19057313,37.23611896,37.28797047,37.53503278,37.23253807,37.55068499,37.15886385,37.18738844,37.39873214,37.21836423
47.61047001076,37.13911769,37.20658394,37.19057313,37.23611895,37.28797047,37.53503278,37.23253792,37.55068499,37.15886390,37.18738845,37.39873214,37.21798894
67.20293855217,37.10461320,37.20658394,37.19057313,37.23611893,37.28797047,37.53503278,37.23253771,37.55068499,37.15886396,37.18738846,37.39873214,37.21741332
94.63239451014,37.06374621,37.20658393,37.19057313,37.23611891,37.28797047,37.53503278,37.23253742,37.55068499,37.15886405,37.18738847,37.39873214,37.21659834
133.0336328513,37.01796939,37.20658392,37.19057313,37.23611888,37.28797048,37.53503278,37.23253701,37.55068499,37.15886417,37.18738848,37.39873214,37.21547291
186.7953665289,36.96876474,37.20658390,37.19057313,37.23611883,37.28797048,37.53503278,37.23253647,37.55068499,37.15886432,37.18738850,37.39873214,37.21392012
262.0617936776,36.91730747,37.20658387,37.19057313,37.23611878,37.28797049,37.53503277,37.23253569,37.55068499,37.15886453,37.18738852,37.39873213,37.21179210
367.4347916857,36.86437708,37.20658379,37.19057313,37.23611871,37.28797049,37.53503277,37.23253469,37.55068499,37.15886475,37.18738854,37.39873213,37.20896054
514.9569888971,36.81044725,37.20658359,37.19057313,37.23611863,37.28797051,37.53503276,37.23253333,37.55068498,37.15886499,37.18738855,37.39873212,37.20515620
721.4880649930,36.75579803,37.20658288,37.19057312,37.23611851,37.28797052,37.53503276,37.23253148,37.55068498,37.15886523,37.18738855,37.39873211,37.20017801
1010.631571527,36.70060430,37.20657884,37.19057309,37.23611833,37.28797054,37.53503275,37.23252894,37.55068497,37.15886539,37.18738852,37.39873209,37.19378929
1415.432480675,36.64498145,37.20655372,37.19057299,37.23611799,37.28797057,37.53503274,37.23252549,37.55068496,37.15886538,37.18738845,37.39873206,37.18570532
1982.153753483,36.58900971,37.20642717,37.19057272,37.23611726,37.28797058,37.53503273,37.23252088,37.55068495,37.15886511,37.18738831,37.39873201,37.17562979
2775.563535413,36.53273334,37.20594052,37.19057199,37.23611518,37.28797056,37.53503272,37.23251498,37.55068492,37.15886447,37.18738807,37.39873193,37.16328230
3886.337230115,36.47619061,37.20449104,37.19056997,37.23610692,37.28797039,37.53503271,37.23250745,37.55068488,37.15886343,37.18738770,37.39873180,37.14827923
5441.420402698,36.41942213,37.20103351,37.19056265,37.23606769,37.28796985,37.53503272,37.23249850,37.55068481,37.15886192,37.18738714,37.39873163,37.13049660
7618.536844314,36.36244015,37.19419886,37.19052903,37.23589969,37.28796843,37.53503274,37.23248827,37.55068470,37.15885993,37.18738633,37.39873137,37.10956117
10666.49986258,36.30525623,37.18262785,37.19038101,37.23531248,37.28796488,37.53503280,37.23247647,37.55068453,37.15885721,37.18738520,37.39873101,37.08518327
14933.64808815,36.24790841,37.16533190,37.18984556,37.23366067,37.28795630,37.53503292,37.23246346,37.55068424,37.15885371,37.18738364,37.39873050,37.05725323
20907.65560394,36.19029747,37.14192065,37.18829980,37.22984933,37.28793586,37.53503312,37.23244898,37.55068370,37.15884899,37.18738159,37.39872976,37.02562442
29271.26612605,36.13223928,37.11250791,37.18467614,37.22242270,37.28788744,37.53503343,37.23243331,37.55068266,37.15884215,37.18737887,37.39872867,36.99014097
40980.32085701,36.07319430,37.07749552,37.17756518,37.20981146,37.28777205,37.53503383,37.23241585,37.55068053,37.15882890,37.18737521,37.39872703,36.95051600
57372.99748035,36.01230764,37.03720867,37.16549388,37.19057157,37.28748762,37.53503420,37.23239356,37.55067610,37.15879321,37.18736931,37.39872448,36.90629978
80322.74475303,35.94857067,36.99169123,37.14721027,37.16349684,37.28675368,37.53503398,37.23226568,37.55066677,37.15843244,37.18734908,37.39872032,36.85711682
112452.3909348,35.88037072,36.94050291,37.12189930,37.12751968,37.28485365,37.53503173,37.23184887,37.55064654,37.15758252,37.18726801,37.39871278,36.80195301
157433.8955892,35.80703651,36.88359191,37.08930889,37.08170363,37.28024680,37.53502111,37.23066466,37.55060344,37.15571900,37.18700168,37.39869926,36.74059092
220408.0021055,35.72842031,36.82120334,37.05007161,37.02552035,37.27035342,37.53498650,37.22783578,37.55050935,37.15210647,37.18626963,37.39867335,36.67280714
308571.7512282,35.64544252,36.75460079,37.00561520,36.95894933,37.25188559,37.53487884,37.22223892,37.55029949,37.14593348,37.18459421,37.39861912,36.60083540
