time,HD__1_63_61,HD__1_48_76,HD__1_41_82,HD__1_86_51,HD__1_38_35,HD__1_118_33,HD__1_111_87,HD__1_40_14,HD__1_27_108,HD__1_7_52,HD__1_14_9,HD__2_63_61
1.000000000000,37.21788745,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21906212
1.948280537101,37.21690876,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21905788
3.275873289043,37.21404963,37.20658395,37.19057313,37.23611899,37.28797047,37.53503278,37.23253840,37.55068499,37.15886372,37.18738843,37.39873214,37.21904230
5.134503141762,37.20800217,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253839,37.55068499,37.15886373,37.18738843,37.39873214,37.21900490
7.736584935567,37.19713305,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253836,37.55068499,37.15886374,37.18738843,37.39873214,37.21893160
11.37949944690,37.17978352,37.20658395,37.19057313,37.23611897,37.28797047,37.53503278,37.23253833,37.55068499,37.15886375,37.18738844,37.39873214,37.21880388
16.47957976276,37.15476349,37.20658395,37.19057313,37.23611896,37.28797047,37.53503278,37.23253828,37.55068499,37.15886377,37.18738844,37.39873214,37.21859777
23.61969220496,37.12182333,37.20658394,37.19057313,37.23611894,37.28797047,37.53503278,37.23253822,37.55068499,37.15886379,37.18738845,37.39873214,37.21828256
33.61584962404,37.08178953,37.20658394,37.19057313,37.23611892,37.28797047,37.53503278,37.23253813,37.55068499,37.15886382,37.18738846,37.39873214,37.21781982
47.61047001076,37.03623095,37.20658393,37.19057313,37.23611889,37.28797047,37.53503278,37.23253801,37.55068499,37.15886386,37.18738848,37.39873214,37.21715157
67.20293855217,36.98686317,37.20658391,37.19057313,37.23611885,37.28797047,37.53503278,37.23253784,37.55068499,37.15886392,37.18738849,37.39873214,37.21618413
94.63239451014,36.93508679,37.20658389,37.19057313,37.23611880,37.28797047,37.53503278,37.23253760,37.55068499,37.15886400,37.18738851,37.39873214,37.21482688
133.0336328513,36.88182895,37.20658386,37.19057313,37.23611874,37.28797048,37.53503278,37.23253727,37.55068499,37.15886409,37.18738853,37.39873214,37.21293593
186.7953665289,36.82762533,37.20658380,37.19057313,37.23611866,37.28797048,37.53503278,37.23253682,37.55068499,37.15886422,37.18738855,37.39873214,37.21033284
262.0617936776,36.77277259,37.20658359,37.19057313,37.23611858,37.28797048,37.53503278,37.23253620,37.55068499,37.15886439,37.18738855,37.39873214,37.20676223
367.4347916857,36.71743890,37.20658185,37.19057313,37.23611848,37.28797049,37.53503277,37.23253534,37.55068499,37.15886460,37.18738854,37.39873214,37.20193530
514.9569888971,36.66172684,37.20656831,37.19057312,37.23611836,37.28797050,37.53503277,37.23253418,37.55068499,37.15886484,37.18738848,37.39873213,37.19547398
721.4880649930,36.60570549,37.20649005,37.19057310,37.23611816,37.28797051,37.53503276,37.23253259,37.55068499,37.15886510,37.18738837,37.39873213,37.18700194
1010.631571527,36.54941305,37.20615760,37.19057301,37.23611746,37.28797053,37.53503275,37.23253046,37.55068498,37.15886533,37.18738817,37.39873212,37.17611160
1415.432480675,36.49288252,37.20508561,37.19057252,37.23611356,37.28797055,37.53503274,37.23252762,37.55068498,37.15886545,37.18738785,37.39873210,37.16236407
