time,HD__1_63_61,HD__1_48_76,HD__1_41_82,HD__1_86_51,HD__1_38_35,HD__1_118_33,HD__1_111_87,HD__1_40_14,HD__1_27_108,HD__1_7_52,HD__1_14_9,HD__2_63_61
1.000000000000,37.21788745,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21906212
1.948280537101,37.21765912,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253841,37.55068499,37.15886372,37.18738842,37.39873214,37.21906083
3.275873289043,37.21694301,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253840,37.55068499,37.15886373,37.18738842,37.39873214,37.21905577
5.134503141762,37.21528441,37.20658395,37.19057313,37.23611899,37.28797047,37.53503278,37.23253838,37.55068499,37.15886373,37.18738843,37.39873214,37.21904265
7.736584935567,37.21194783,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253835,37.55068499,37.15886374,37.18738843,37.39873214,37.21901501
11.37949944690,37.20585409,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253832,37.55068499,37.15886376,37.18738843,37.39873214,37.21896359
16.47957976276,37.19560786,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253826,37.55068499,37.15886378,37.18738843,37.39873214,37.21887504
23.61969220496,37.17969475,37.20658395,37.19057313,37.23611897,37.28797047,37.53503278,37.23253819,37.55068499,37.15886380,37.18738844,37.39873214,37.21873155
33.61584962404,37.15686652,37.20658395,37.19057313,37.23611896,37.28797047,37.53503278,37.23253809,37.55068499,37.15886384,37.18738844,37.39873214,37.21850926
47.61047001076,37.12658465,37.20658394,37.19057313,37.23611894,37.28797047,37.53503278,37.23253795,37.55068499,37.15886388,37.18738845,37.39873214,37.21817782
67.20293855217,37.08926222,37.20658394,37.19057313,37.23611892,37.28797047,37.53503278,37.23253776,37.55068499,37.15886395,37.18738846,37.39873214,37.21770042
94.63239451014,37.04611009,37.20658393,37.19057313,37.23611890,37.28797047,37.53503278,37.23253748,37.55068499,37.15886403,37.18738847,37.39873214,37.21698990
133.0336328513,36.99867167,37.20658392,37.19057313,37.23611886,37.28797048,37.53503278,37.23253711,37.55068499,37.15886414,37.18738849,37.39873214,37.21598798
186.7953665289,36.94834247,37.20658390,37.19057313,37.23611881,37.28797048,37.53503278,37.23253659,37.55068499,37.15886429,37.18738851,37.39873213,37.21458863
262.0617936776,36.89613986,37.20658387,37.19057313,37.23611876,37.28797049,37.53503277,37.23253587,37.55068499,37.15886447,37.18738853,37.39873213,37.21264370
367.4347916857,36.84270350,37.20658382,37.19057313,37.23611868,37.28797049,37.53503277,37.23253490,37.55068498,37.15886470,37.18738854,37.39873212,37.20998955
514.9569888971,36.78841282,37.20658366,37.19057313,37.23611860,37.28797050,37.53503276,37.23253355,37.55068498,37.15886496,37.18738855,37.39873211,37.20636342
721.4880649930,36.73349540,37.20658266,37.19057313,37.23611850,37.28797052,37.53503276,37.23253171,37.55068498,37.15886523,37.18738854,37.39873209,37.20149829
