time,HD__1_63_61,HD__1_48_76,HD__1_41_82,HD__1_86_51,HD__1_38_35,HD__1_118_33,HD__1_111_87,HD__1_40_14,HD__1_27_108,HD__1_7_52,HD__1_14_9,HD__2_63_61
1.000000000000,37.21788745,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21906212
1.948280537101,37.21756667,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253841,37.55068499,37.15886372,37.18738842,37.39873214,37.21906094
3.275873289043,37.21657310,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253840,37.55068499,37.15886372,37.18738842,37.39873214,37.21905608
5.134503141762,37.21430922,37.20658395,37.19057313,37.23611899,37.28797047,37.53503278,37.23253839,37.55068499,37.15886373,37.18738843,37.39873214,37.21904299
7.736584935567,37.20984932,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253836,37.55068499,37.15886374,37.18738843,37.39873214,37.21901455
11.37949944690,37.20191307,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253833,37.55068499,37.15886375,37.18738843,37.39873214,37.21896035
16.47957976276,37.18897699,37.20658395,37.19057313,37.23611897,37.28797047,37.53503278,37.23253828,37.55068499,37.15886377,37.18738844,37.39873214,37.21886600
23.61969220496,37.16958441,37.20658395,37.19057313,37.23611896,37.28797047,37.53503278,37.23253822,37.55068499,37.15886379,37.18738844,37.39873214,37.21871212
33.61584962404,37.14279985,37.20658395,37.19057313,37.23611895,37.28797047,37.53503278,37.23253813,37.55068499,37.15886383,37.18738845,37.39873214,37.21847318
47.61047001076,37.10858818,37.20658394,37.19057313,37.23611893,37.28797047,37.53503278,37.23253800,37.55068499,37.15886387,37.18738846,37.39873214,37.21811650
67.20293855217,37.06785455,37.20658393,37.19057313,37.23611891,37.28797047,37.53503278,37.23253783,37.55068499,37.15886392,37.18738847,37.39873214,37.21760152
94.63239451014,37.02208485,37.20658392,37.19057313,37.23611888,37.28797048,37.53503278,37.23253758,37.55068499,37.15886400,37.18738848,37.39873214,37.21684587
133.0336328513,36.97281581,37.20658391,37.19057313,37.23611884,37.28797048,37.53503278,37.23253725,37.55068499,37.15886410,37.18738850,37.39873214,37.21577858
186.7953665289,36.92126986,37.20658389,37.19057313,37.23611879,37.28797048,37.53503277,37.23253679,37.55068499,37.15886423,37.18738852,37.39873214,37.21428548
262.0617936776,36.86825605,37.20658385,37.19057313,37.23611872,37.28797049,37.53503277,37.23253615,37.55068499,37.15886440,37.18738854,37.39873213,37.21221484
367.4347916857,36.81425877,37.20658378,37.19057313,37.23611864,37.28797050,37.53503277,37.23253528,37.55068499,37.15886461,37.18738855,37.39873213,37.20936460
514.9569888971,36.75956056,37.20658343,37.19057313,37.23611855,37.28797051,37.53503276,37.23253407,37.55068498,37.15886486,37.18738855,37.39873212,37.20547160
721.4880649930,36.70433428,37.20658056,37.19057313,37.23611845,37.28797053,37.53503275,37.23253243,37.55068498,37.15886513,37.18738853,37.39873211,37.20022901
1010.631571527,36.64869239,37.20655969,37.19057312,37.23611831,37.28797056,37.53503274,37.23253022,37.55068497,37.15886538,37.18738846,37.39873209,37.19327266
1415.432480675,36.59271247,37.20644773,37.19057309,37.23611802,37.28797060,37.53503272,37.23252725,37.55068496,37.15886554,37.18738833,37.39873206,37.18418711
1982.153753483,36.53644008,37.20600309,37.19057294,37.23611691,37.28797065,37.53503270,37.23252343,37.55068495,37.15886552,37.18738811,37.39873201,37.17260777
2775.563535413,36.47991514,37.20465042,37.19057217,37.23611085,37.28797070,37.53503268,37.23251851,37.55068492,37.15886521,37.18738775,37.39873194,37.15808528
3886.337230115,36.42317230,37.20137291,37.19056757,37.23607781,37.28797070,37.53503267,37.23251225,37.55068489,37.15886452,37.18738721,37.39873183,37.14031502
5441.420402698,36.36621407,37.19481542,37.19054075,37.23592798,37.28797043,37.53503267,37.23250442,37.55068483,37.15886332,37.18738643,37.39873169,37.11904273
7618.536844314,36.30907746,37.18360309,37.19041143,37.23538885,37.28796915,37.53503270,37.23249485,37.55068475,37.15886152,37.18738532,37.39873148,37.09419485
10666.49986258,36.25174906,37.16672592,37.18992452,37.23384305,37.28796485,37.53503280,37.23248330,37.55068462,37.15885894,37.18738380,37.39873119,37.06568824
14933.64808815,36.19419512,37.14373845,37.18848549,37.23022548,37.28795229,37.53503298,37.23246987,37.55068439,37.15885536,37.18738180,37.39873078,37.03348363
20907.65560394,36.13622717,37.11473712,37.18505632,37.22309878,37.28791842,37.53503328,37.23245466,37.55068394,37.15885002,37.18737921,37.39873018,36.99748031
29271.26612605,36.07732822,37.08011757,37.17824436,37.21089833,37.28783072,37.53503371,37.23243747,37.55068297,37.15883967,37.18737582,37.39872928,36.95745614
40980.32085701,36.01668548,37.04022407,37.16657379,37.19217566,37.28760343,37.53503420,37.23241605,37.55068085,37.15881136,37.18737064,37.39872789,36.91298658
57372.99748035,35.95308171,36.99502427,37.14878175,37.16569276,37.28699888,37.53503435,37.23233397,37.55067622,37.15857861,37.18735538,37.39872562,36.86353293
80322.74475303,35.88548974,36.94440539,37.12403438,37.13044296,37.28539360,37.53503303,37.23206987,37.55066601,37.15796347,37.18729606,37.39872161,36.80853109
112452.3909348,35.81288409,36.88809736,37.09211396,37.08550917,37.28140642,37.53502585,37.23128312,37.55064378,37.15655992,37.18709459,37.39871440,36.74747959
157433.8955892,35.73489114,36.82640089,37.05363353,37.03022308,37.27262187,37.53499942,37.22927957,37.55059523,37.15373127,37.18652760,37.39870071,36.68031352
220408.0021055,35.65211403,36.76016893,37.00989801,36.96454769,37.25583683,37.53491630,37.22507075,37.55048842,37.14867544,37.18517975,37.39867338,36.60768314
308571.7512282,35.56580751,36.69106364,36.96269671,36.88945455,37.22794027,37.53467309,37.21766882,37.55024948,37.14059975,37.18244479,37.39861551,36.53153046
432001.0000000,35.47797139,36.62101460,36.91371715,36.80744031,37.18700809,37.53398943,37.20652526,37.54971539,37.12902510,37.17769337,37.39848871,36.45298907
