time,HD__1_63_61,HD__1_48_76,HD__1_41_82,HD__1_86_51,HD__1_38_35,HD__1_118_33,HD__1_111_87,HD__1_40_14,HD__1_27_108,HD__1_7_52,HD__1_14_9,HD__2_63_61
1.000000000000,37.21788745,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21906212
1.948280537101,37.21757605,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21906127
3.275873289043,37.21661042,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253840,37.55068499,37.15886372,37.18738842,37.39873214,37.21905761
5.134503141762,37.21440682,37.20658395,37.19057313,37.23611899,37.28797047,37.53503278,37.23253839,37.55068499,37.15886373,37.18738843,37.39873214,37.21904731
7.736584935567,37.21005723,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253837,37.55068499,37.15886374,37.18738843,37.39873214,37.21902399
11.37949944690,37.20229871,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253834,37.55068499,37.15886375,37.18738843,37.39873214,37.21897806
16.47957976276,37.18961642,37.20658395,37.19057313,37.23611897,37.28797047,37.53503278,37.23253830,37.55068499,37.15886376,37.18738843,37.39873214,37.21889603
23.61969220496,37.17054365,37.20658395,37.19057313,37.23611896,37.28797047,37.53503278,37.23253824,37.55068499,37.15886379,37.18738844,37.39873214,37.21875969
33.61584962404,37.14411207,37.20658395,37.19057313,37.23611895,37.28797047,37.53503278,37.23253816,37.55068499,37.15886382,37.18738845,37.39873214,37.21854503
47.61047001076,37.11024001,37.20658394,37.19057313,37.23611894,37.28797047,37.53503278,37.23253804,37.55068499,37.15886385,37.18738846,37.39873214,37.21822093
67.20293855217,37.06979204,37.20658393,37.19057313,37.23611891,37.28797047,37.53503278,37.23253788,37.55068499,37.15886391,37.18738847,37.39873214,37.21774790
94.63239451014,37.02423587,37.20658392,37.19057313,37.23611888,37.28797047,37.53503278,37.23253767,37.55068499,37.15886397,37.18738848,37.39873214,37.21706749
133.0336328513,36.97511310,37.20658391,37.19057313,37.23611884,37.28797048,37.53503278,37.23253736,37.55068499,37.15886407,37.18738850,37.39873214,37.21608718
186.7953665289,36.92366395,37.20658389,37.19057313,37.23611879,37.28797048,37.53503278,37.23253694,37.55068499,37.15886419,37.18738852,37.39873214,37.21471181
262.0617936776,36.87071605,37.20658385,37.19057313,37.23611872,37.28797049,37.53503277,37.23253636,37.55068499,37.15886435,37.18738854,37.39873214,37.21279531
367.4347916857,36.81676409,37.20658379,37.19057313,37.23611865,37.28797049,37.53503277,37.23253557,37.55068499,37.15886454,37.18738855,37.39873213,37.21015300
514.9569888971,36.76209957,37.20658349,37.19057313,37.23611856,37.28797050,37.53503276,37.23253449,37.55068498,37.15886478,37.18738855,37.39873213,37.20652657
721.4880649930,36.70689943,37.20658094,37.19057313,37.23611846,37.28797052,37.53503276,37.23253301,37.55068498,37.15886504,37.18738853,37.39873211,37.20161448
1010.631571527,36.65127855,37.20656192,37.19057312,37.23611834,37.28797054,37.53503275,37.23253101,37.55068497,37.15886530,37.18738847,37.39873210,37.19503137
1415.432480675,36.59531707,37.20645802,37.19057310,37.23611812,37.28797057,37.53503273,37.23252833,37.55068496,37.15886550,37.18738834,37.39873206,37.18637637
1982.153753483,36.53906038,37.20603924,37.19057300,37.23611722,37.28797061,37.53503272,37.23252483,37.55068495,37.15886556,37.18738812,37.39873201,37.17521743
2775.563535413,36.48254682,37.20474963,37.19057243,37.23611193,37.28797066,37.53503270,37.23252034,37.55068492,37.15886535,37.18738778,37.39873193,37.16107982
3886.337230115,36.42581972,37.20159291,37.19056857,37.23608192,37.28797070,37.53503268,37.23251456,37.55068488,37.15886479,37.18738725,37.39873182,37.14359807
5441.420402698,36.36888219,37.19522392,37.19054459,37.23594265,37.28797060,37.53503267,37.23250726,37.55068482,37.15886376,37.18738648,37.39873165,37.12250662
7618.536844314,36.31176392,37.18426072,37.19042530,37.23543396,37.28796992,37.53503267,37.23249820,37.55068473,37.15886214,37.18738539,37.39873140,37.09771560
10666.49986258,36.25445379,37.16766943,37.18996766,37.23395843,37.28796730,37.53503272,37.23248725,37.55068459,37.15885981,37.18738390,37.39873106,37.06919609
14933.64808815,36.19693914,37.14497887,37.18859680,37.23047334,37.28795905,37.53503284,37.23247423,37.55068435,37.15885649,37.18738192,37.39873057,37.03693154
20907.65560394,36.13904638,37.11626991,37.18529645,37.22356248,37.28793597,37.53503305,37.23245931,37.55068387,37.15885153,37.18737937,37.39872986,37.00090971
29271.26612605,36.08031090,37.08194598,37.17868960,37.21167646,37.28787571,37.53503338,37.23244235,37.55068285,37.15884201,37.18737606,37.39872882,36.96096544
40980.32085701,36.01998705,37.04238921,37.16730885,37.19338967,37.28772296,37.53503378,37.23242163,37.55068063,37.15881668,37.18737112,37.39872721,36.91674892
57372.99748035,35.95704979,36.99771075,37.14989983,37.16752557,37.28733075,37.53503403,37.23234802,37.55067570,37.15861075,37.18735717,37.39872461,36.86781360
80322.74475303,35.89013014,36.94760915,37.12564277,37.13309074,37.28630258,37.53503325,37.23212588,37.55066506,37.15806515,37.18730385,37.39872027,36.81342744
112452.3909348,35.81851258,36.89207077,37.09431857,37.08925521,37.28367528,37.53502873,37.23142860,37.55064194,37.15678678,37.18712393,37.39871234,36.75324858
157433.8955892,35.74171978,36.83127580,37.05652703,37.03540386,37.27754489,37.53501208,37.22963097,37.55059212,37.15418523,37.18660924,37.39869751,36.68714000
220408.0021055,35.66027723,36.76609102,37.01359861,36.97146351,37.26498606,37.53496006,37.22579778,37.55048463,37.14948413,37.18537120,37.39866851,36.61569334
308571.7512282,35.57538030,36.69808240,36.96726047,36.89836596,37.24264834,37.53480772,37.21892048,37.55024800,37.14190109,37.18282904,37.39860830,36.54087611
