time,HD__1_63_61,HD__1_48_76,HD__1_41_82,HD__1_86_51,HD__1_38_35,HD__1_118_33,HD__1_111_87,HD__1_40_14,HD__1_27_108,HD__1_7_52,HD__1_14_9,HD__2_63_61
1.000000000000,37.21788745,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21906212
1.948280537101,37.21769836,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253842,37.55068499,37.15886372,37.18738842,37.39873214,37.21905650
3.275873289043,37.21710169,37.20658396,37.19057313,37.23611899,37.28797047,37.53503278,37.23253840,37.55068499,37.15886372,37.18738842,37.39873214,37.21904075
5.134503141762,37.21570858,37.20658395,37.19057313,37.23611899,37.28797047,37.53503278,37.23253839,37.55068499,37.15886373,37.18738843,37.39873214,37.21900965
7.736584935567,37.21287673,37.20658395,37.19057313,37.23611899,37.28797047,37.53503278,37.23253837,37.55068499,37.15886374,37.18738843,37.39873214,37.21895638
11.37949944690,37.20763662,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253834,37.55068499,37.15886375,37.18738843,37.39873214,37.21887191
16.47957976276,37.19868426,37.20658395,37.19057313,37.23611898,37.28797047,37.53503278,37.23253829,37.55068499,37.15886377,37.18738843,37.39873214,37.21872779
23.61969220496,37.18452100,37.20658395,37.19057313,37.23611897,37.28797047,37.53503278,37.23253823,37.55068499,37.15886379,37.18738844,37.39873214,37.21851379
33.61584962404,37.16378508,37.20658395,37.19057313,37.23611896,37.28797047,37.53503278,37.23253815,37.55068499,37.15886382,37.18738844,37.39873214,37.21820504
47.61047001076,37.13569603,37.20658394,37.19057313,37.23611895,37.28797047,37.53503278,37.23253803,37.55068499,37.15886386,37.18738845,37.39873214,37.21773347
67.20293855217,37.10038160,37.20658394,37.19057313,37.23611893,37.28797047,37.53503278,37.23253787,37.55068499,37.15886391,37.18738846,37.39873214,37.21706400
94.63239451014,37.05884607,37.20658393,37.19057313,37.23611891,37.28797047,37.53503278,37.23253765,37.55068499,37.15886398,37.18738847,37.39873214,37.21612830
133.0336328513,37.01257611,37.20658392,37.19057313,37.23611887,37.28797048,37.53503278,37.23253733,37.55068499,37.15886407,37.18738848,37.39873214,37.21485464
186.7953665289,36.96303554,37.20658389,37.19057313,37.23611883,37.28797048,37.53503278,37.23253691,37.55068499,37.15886419,37.18738850,37.39873213,37.21309714
262.0617936776,36.91135524,37.20658384,37.19057313,37.23611877,37.28797048,37.53503278,37.23253634,37.55068499,37.15886434,37.18738852,37.39873213,37.21073922
